2024-07-10 17:33:07 [INFO] - Initializing Binance bot
2024-07-10 17:33:07 [INFO] - === Detected config file path (VM argument, optional): null ===
2024-07-10 17:33:07 [INFO] - Setting add1 candlestick interval to: 15m
2024-07-10 17:33:07 [INFO] - Setting candlestick interval to: 1h
2024-07-10 17:33:07 [INFO] - Setting add2 candlestick interval to: 1D
2024-07-10 17:33:09 [INFO] - Generating time series for ORDIUSDT
2024-07-10 17:33:09 [INFO] - Generating time series for RADUSDT
2024-07-10 17:33:10 [INFO] - Generating time series for LITUSDT
2024-07-10 17:33:11 [INFO] - Generating time series for LISTAUSDT
2024-07-10 17:33:11 [INFO] - Generating time series for ALGOUSDT
2024-07-10 17:33:12 [INFO] - Generating time series for THETAUSDT
2024-07-10 17:33:13 [INFO] - Generating time series for BNXUSDT
2024-07-10 17:33:14 [INFO] - Generating time series for KASUSDT
2024-07-10 17:33:14 [INFO] - Generating time series for BTCUSDT
2024-07-10 17:33:16 [INFO] - Generating time series for PEOPLEUSDT
2024-07-10 17:33:17 [INFO] - Generating time series for XLMUSDT
2024-07-10 17:33:17 [INFO] - Generating time series for LQTYUSDT
2024-07-10 17:33:19 [INFO] - Generating time series for RVNUSDT
2024-07-10 17:33:20 [INFO] - Generating time series for BNBUSDT
2024-07-10 17:33:20 [INFO] - Generating time series for C98USDT
2024-07-10 17:33:21 [INFO] - Generating time series for STRKUSDT
2024-07-10 17:33:21 [INFO] - Generating time series for AXLUSDT
2024-07-10 17:33:23 [INFO] - Generating time series for ACHUSDT
2024-07-10 17:33:23 [INFO] - Generating time series for BLUEBIRDUSDT
2024-07-10 17:33:24 [INFO] - Generating time series for QNTUSDT
2024-07-10 17:33:24 [INFO] - Generating time series for OPUSDT
2024-07-10 17:33:24 [INFO] - Generating time series for CELRUSDT
2024-07-10 17:33:24 [INFO] - Generating time series for MANAUSDT
2024-07-10 17:33:25 [INFO] - Generating time series for ONTUSDT
2024-07-10 17:33:25 [INFO] - Generating time series for ONEUSDT
2024-07-10 17:33:25 [INFO] - Generating time series for EOSUSDT
2024-07-10 17:33:25 [INFO] - Generating time series for FRONTUSDT
2024-07-10 17:33:26 [INFO] - Generating time series for SANDUSDT
2024-07-10 17:33:26 [INFO] - Generating time series for BEAMXUSDT
2024-07-10 17:33:26 [INFO] - Generating time series for CYBERUSDT
2024-07-10 17:33:27 [INFO] - Generating time series for BELUSDT
2024-07-10 17:33:27 [INFO] - Generating time series for DARUSDT
2024-07-10 17:33:27 [INFO] - Generating time series for BICOUSDT
2024-07-10 17:33:27 [INFO] - Generating time series for SUSHIUSDT
2024-07-10 17:33:28 [INFO] - Generating time series for COCOSUSDT
2024-07-10 17:33:28 [INFO] - Generating time series for BTCUSDT_241227
2024-07-10 17:33:28 [INFO] - Generating time series for 1000BONKUSDT
2024-07-10 17:33:29 [INFO] - Generating time series for BCHUSDT
2024-07-10 17:33:29 [INFO] - Generating time series for ICXUSDT
2024-07-10 17:33:29 [INFO] - Generating time series for RONINUSDT
2024-07-10 17:33:29 [INFO] - Generating time series for YGGUSDT
2024-07-10 17:33:30 [INFO] - Generating time series for PIXELUSDT
2024-07-10 17:33:30 [INFO] - Generating time series for BLZUSDT
2024-07-10 17:33:30 [INFO] - Generating time series for HBARUSDT
2024-07-10 17:33:31 [INFO] - Generating time series for COMBOUSDT
